Match_ID,Country,Season,Div,Sub_League,Tournament_ID,League,Date,Time,Round,Home,Home_ID,Away,Away_ID,Neutral_Location,Home_Score,Away_Score,LegMatch,First_Leg_Home_Score,First_Leg_Away_Score,Agg_Home_Score,Agg_Away_Score,Min_Goals_Home,Min_Goals_Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_2T,Odd_1_2T,Odd_X_2T,Odd_2_2T,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_2T_0_5,Over_2T_0_5,Under_2T_0_5,Bookie_OU_2T_1_5,Over_2T_1_5,Under_2T_1_5,Bookie_OU_2T_2_5,Over_2T_2_5,Under_2T_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_BTTS_HT,BTTS_Yes_HT,BTTS_No_HT,Bookie_BTTS_2T,BTTS_Yes_2T,BTTS_No_2T,Bookie_DC,DC_1X,DC_12,DC_X2,Bookie_DC_HT,DC_1X_HT,DC_12_HT,DC_X2_HT,Bookie_DC_2T,DC_1X_2T,DC_12_2T,DC_X2_2T,Bookie_DNB_FT,DNB_Home_FT,DNB_Away_FT,Bookie_DNB_HT,DNB_Home_HT,DNB_Away_HT,Bookie_DNB_2T,DNB_Home_2T,DNB_Away_2T,Bookie_HT_FT,HT_FT_1_1,HT_FT_1_X,HT_FT_1_2,HT_FT_X_1,HT_FT_X_X,HT_FT_X_2,HT_FT_2_1,HT_FT_2_X,HT_FT_2_2,Bookie_OE_FT,OE_Odd_FT,OE_Even_FT,Bookie_OE_HT,OE_Odd_HT,OE_Even_HT,Bookie_OE_2T,OE_Odd_2T,OE_Even_2T,Bookie_CS_0_0,CS_0_0,Bookie_CS_1_0,CS_1_0,Bookie_CS_0_1,CS_0_1,Bookie_CS_1_1,CS_1_1,Bookie_CS_2_0,CS_2_0,Bookie_CS_0_2,CS_0_2,Bookie_CS_2_1,CS_2_1,Bookie_CS_1_2,CS_1_2,Bookie_CS_2_2,CS_2_2,Bookie_CS_3_0,CS_3_0,Bookie_CS_0_3,CS_0_3,Bookie_CS_3_1,CS_3_1,Bookie_CS_1_3,CS_1_3,Bookie_CS_3_2,CS_3_2,Bookie_CS_2_3,CS_2_3,Bookie_AH_neg_2_5,AH_Home_neg_2_5,AH_Away_neg_2_5,Bookie_AH_neg_2_0,AH_Home_neg_2_0,AH_Away_neg_2_0,Bookie_AH_neg_1_5,AH_Home_neg_1_5,AH_Away_neg_1_5,Bookie_AH_neg_1_0,AH_Home_neg_1_0,AH_Away_neg_1_0,Bookie_AH_neg_0_5,AH_Home_neg_0_5,AH_Away_neg_0_5,Bookie_AH_pos_0_5,AH_Home_pos_0_5,AH_Away_pos_0_5,Bookie_AH_pos_1_0,AH_Home_pos_1_0,AH_Away_pos_1_0,Bookie_AH_pos_1_5,AH_Home_pos_1_5,AH_Away_pos_1_5,Bookie_AH_pos_2_0,AH_Home_pos_2_0,AH_Away_pos_2_0,Bookie_AH_pos_2_5,AH_Home_pos_2_5,AH_Away_pos_2_5,Bookie_EH_neg_3,EH_Home_neg_3,EH_Draw_neg_3,EH_Away_neg_3,Bookie_EH_neg_2,EH_Home_neg_2,EH_Draw_neg_2,EH_Away_neg_2,Bookie_EH_neg_1,EH_Home_neg_1,EH_Draw_neg_1,EH_Away_neg_1,Bookie_EH_pos_1,EH_Home_pos_1,EH_Draw_pos_1,EH_Away_pos_1,Bookie_EH_pos_2,EH_Home_pos_2,EH_Draw_pos_2,EH_Away_pos_2,Bookie_EH_pos_3,EH_Home_pos_3,EH_Draw_pos_3,EH_Away_pos_3,xG_Home_FT,xG_Away_FT,xGOT_Home_FT,xGOT_Away_FT,xA_Home_FT,xA_Away_FT,xGOT_Faced_Home_FT,xGOT_Faced_Away_FT,Goals_Prevented_Home_FT,Goals_Prevented_Away_FT,Possession_Home_FT,Possession_Away_FT,Passes_Pct_Home_FT,Passes_Pct_Away_FT,Long_Passes_Pct_Home_FT,Long_Passes_Pct_Away_FT,Passes_Final_Third_Pct_Home_FT,Passes_Final_Third_Pct_Away_FT,Through_Passes_Home_FT,Through_Passes_Away_FT,Crosses_Pct_Home_FT,Crosses_Pct_Away_FT,Total_Shots_Home_FT,Total_Shots_Away_FT,Shots_On_Target_Home_FT,Shots_On_Target_Away_FT,Shots_Off_Target_Home_FT,Shots_Off_Target_Away_FT,Blocked_Shots_Home_FT,Blocked_Shots_Away_FT,Shots_Inside_Box_Home_FT,Shots_Inside_Box_Away_FT,Shots_Outside_Box_Home_FT,Shots_Outside_Box_Away_FT,Big_Chances_Home_FT,Big_Chances_Away_FT,Hit_Woodwork_Home_FT,Hit_Woodwork_Away_FT,Touches_Box_Home_FT,Touches_Box_Away_FT,Corners_Home_FT,Corners_Away_FT,Free_Kicks_Home_FT,Free_Kicks_Away_FT,Throw_Ins_Home_FT,Throw_Ins_Away_FT,Fouls_Home_FT,Fouls_Away_FT,Yellow_Cards_Home_FT,Yellow_Cards_Away_FT,Red_Cards_Home_FT,Red_Cards_Away_FT,Offsides_Home_FT,Offsides_Away_FT,Goalkeeper_Saves_Home_FT,Goalkeeper_Saves_Away_FT,Tackles_Pct_Home_FT,Tackles_Pct_Away_FT,Duels_Won_Home_FT,Duels_Won_Away_FT,Clearances_Home_FT,Clearances_Away_FT,Interceptions_Home_FT,Interceptions_Away_FT,Errors_Shot_Home_FT,Errors_Shot_Away_FT,Errors_Goal_Home_FT,Errors_Goal_Away_FT,xG_Home_HT,xG_Away_HT,xGOT_Home_HT,xGOT_Away_HT,xA_Home_HT,xA_Away_HT,xGOT_Faced_Home_HT,xGOT_Faced_Away_HT,Goals_Prevented_Home_HT,Goals_Prevented_Away_HT,Possession_Home_HT,Possession_Away_HT,Passes_Pct_Home_HT,Passes_Pct_Away_HT,Long_Passes_Pct_Home_HT,Long_Passes_Pct_Away_HT,Passes_Final_Third_Pct_Home_HT,Passes_Final_Third_Pct_Away_HT,Through_Passes_Home_HT,Through_Passes_Away_HT,Crosses_Pct_Home_HT,Crosses_Pct_Away_HT,Total_Shots_Home_HT,Total_Shots_Away_HT,Shots_On_Target_Home_HT,Shots_On_Target_Away_HT,Shots_Off_Target_Home_HT,Shots_Off_Target_Away_HT,Blocked_Shots_Home_HT,Blocked_Shots_Away_HT,Shots_Inside_Box_Home_HT,Shots_Inside_Box_Away_HT,Shots_Outside_Box_Home_HT,Shots_Outside_Box_Away_HT,Big_Chances_Home_HT,Big_Chances_Away_HT,Hit_Woodwork_Home_HT,Hit_Woodwork_Away_HT,Touches_Box_Home_HT,Touches_Box_Away_HT,Corners_Home_HT,Corners_Away_HT,Free_Kicks_Home_HT,Free_Kicks_Away_HT,Throw_Ins_Home_HT,Throw_Ins_Away_HT,Fouls_Home_HT,Fouls_Away_HT,Yellow_Cards_Home_HT,Yellow_Cards_Away_HT,Red_Cards_Home_HT,Red_Cards_Away_HT,Offsides_Home_HT,Offsides_Away_HT,Goalkeeper_Saves_Home_HT,Goalkeeper_Saves_Away_HT,Tackles_Pct_Home_HT,Tackles_Pct_Away_HT,Duels_Won_Home_HT,Duels_Won_Away_HT,Clearances_Home_HT,Clearances_Away_HT,Interceptions_Home_HT,Interceptions_Away_HT,Errors_Shot_Home_HT,Errors_Shot_Away_HT,Errors_Goal_Home_HT,Errors_Goal_Away_HT,xG_Home_2T,xG_Away_2T,xGOT_Home_2T,xGOT_Away_2T,xA_Home_2T,xA_Away_2T,xGOT_Faced_Home_2T,xGOT_Faced_Away_2T,Goals_Prevented_Home_2T,Goals_Prevented_Away_2T,Possession_Home_2T,Possession_Away_2T,Passes_Pct_Home_2T,Passes_Pct_Away_2T,Long_Passes_Pct_Home_2T,Long_Passes_Pct_Away_2T,Passes_Final_Third_Pct_Home_2T,Passes_Final_Third_Pct_Away_2T,Through_Passes_Home_2T,Through_Passes_Away_2T,Crosses_Pct_Home_2T,Crosses_Pct_Away_2T,Total_Shots_Home_2T,Total_Shots_Away_2T,Shots_On_Target_Home_2T,Shots_On_Target_Away_2T,Shots_Off_Target_Home_2T,Shots_Off_Target_Away_2T,Blocked_Shots_Home_2T,Blocked_Shots_Away_2T,Shots_Inside_Box_Home_2T,Shots_Inside_Box_Away_2T,Shots_Outside_Box_Home_2T,Shots_Outside_Box_Away_2T,Big_Chances_Home_2T,Big_Chances_Away_2T,Hit_Woodwork_Home_2T,Hit_Woodwork_Away_2T,Touches_Box_Home_2T,Touches_Box_Away_2T,Corners_Home_2T,Corners_Away_2T,Free_Kicks_Home_2T,Free_Kicks_Away_2T,Throw_Ins_Home_2T,Throw_Ins_Away_2T,Fouls_Home_2T,Fouls_Away_2T,Yellow_Cards_Home_2T,Yellow_Cards_Away_2T,Red_Cards_Home_2T,Red_Cards_Away_2T,Offsides_Home_2T,Offsides_Away_2T,Goalkeeper_Saves_Home_2T,Goalkeeper_Saves_Away_2T,Tackles_Pct_Home_2T,Tackles_Pct_Away_2T,Duels_Won_Home_2T,Duels_Won_Away_2T,Clearances_Home_2T,Clearances_Away_2T,Interceptions_Home_2T,Interceptions_Away_2T,Errors_Shot_Home_2T,Errors_Shot_Away_2T,Errors_Goal_Home_2T,Errors_Goal_Away_2T
vF8qWwy1,WALES,2026/2027,WALES 1,Cymru Premier,,WALES 1,14/08/,18:45,Round 3,Airbus,0hRd6c1g,Ammanford,CKHq8vfg,False,2,0,,,,,,[],[],,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0pHk5AWp,WALES,2026/2027,WALES 1,Cymru Premier,,WALES 1,31/07/,18:45,Round 1,Colwyn Bay,IBuEcgCq,Trefelin,Sh4unlDI,False,2,0,,,,,,[],[],,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MicAUQad,WALES,2026/2027,WALES 1,Cymru Premier,,WALES 1,07/08/,18:45,Round 2,Flint,lv21mqLr,Barry,rDPLzGkF,False,2,3,,,,,,[],[],,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61AyYa6l,WALES,2026/2027,WALES 1,Cymru Premier,,WALES 1,07/08/,18:45,Round 2,Trefelin,p4Axz2IQ,Llandudno,Sh4unlDI,False,0,4,,,,,,[],"[23, 32, 39, 40]",Betfair,3.6,2.3,2.5,Goldebet,3.5,2.5,2.3,Betfair,3.1,3.5,1.95,Betfair,1.29,3.25,Betfair,2.38,1.53,Betfair,5.5,1.13,Sportingbet.br,1.16,4.75,Goldebet,1.9,1.8,Goldebet,3.75,1.22,Betfair,1.01,13.0,Betfair,1.17,4.5,Betfair,1.6,2.2,Betfair,2.55,1.45,Betfair,4.8,1.14,Betfair,1.53,2.3,Sportingbet.br,3.9,1.21,Superbet.br,2.82,1.38,Betfair,1.73,1.22,1.3,Betano.br,1.47,1.57,1.27,Betano.br,1.55,1.44,1.3,BrasilBet,2.4,1.5,Goldebet,2.28,1.55,Betano.br,2.25,1.57,Betfair,5.0,13.0,18.0,7.5,6.0,5.5,23.0,12.0,3.2,Goldebet,1.94,1.85,1xBet.br,2.06,1.71,1xBet.br,1.94,1.81,Betfair,12.0,Betfair,10.0,Betfair,8.0,Betfair,6.0,Betfair,15.0,Betfair,9.5,Betfair,9.0,Betfair,7.0,Betfair,9.5,Betfair,31.0,Betfair,15.0,Betfair,19.0,Betfair,12.0,Betfair,21.0,Betfair,15.0,1xBet.br,11.0,1.01,1xBet.br,11.0,1.01,1xBet.br,6.79,1.1,1xBet.br,5.7,1.14,SeguroBet,3.15,1.31,Casadeapostas,1.66,2.09,BR4Bet,1.22,3.8,BR4Bet,1.16,4.5,1xBet.br,1.11,6.57,1xBet.br,1.09,7.63,BetEsporte,27.0,11.0,17.0,Novibet,15.25,8.0,7.5,Betano.br,6.8,5.0,3.65,BetEsporte,1.61,4.2,1.32,Sportingbet.br,1.24,6.0,0.0,BetEsporte,1.06,9.4,1.02,,,,,,,,,,,0.43,0.57,,,,,,,,,,,11.0,9.0,4.0,6.0,7.0,3.0,,,,,,,,,,,,,2.0,6.0,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.52,,,,,,,,,,,4.0,7.0,2.0,6.0,2.0,1.0,,,,,,,,,,,,,1.0,3.0,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.63,,,,,,,,,,,7.0,2.0,2.0,0.0,5.0,2.0,,,,,,,,,,,,,1.0,3.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
nuCiUH5D,WALES,2026/2027,WALES 1,Cymru Premier,,WALES 1,15/08/,11:30,Round 3,Barry,lv21mqLr,Cardiff Metropolitan,zkXT6GcR,False,1,0,,,,,,"[80, 80]",[],Betfair,2.75,2.2,3.4,SeguroBet,2.47,2.47,3.23,Betfair,2.1,3.3,2.88,Betfair,1.33,3.0,Betfair,2.75,1.4,Betfair,6.0,1.1,Sportingbet.br,1.21,4.0,SeguroBet,2.07,1.67,1xBet.br,4.3,1.17,Betfair,1.01,11.0,Betfair,1.22,3.8,Betfair,1.8,1.91,Betfair,3.2,1.3,Betfair,6.5,1.08,Betfair,1.67,2.05,Sportingbet.br,4.33,1.18,1xBet.br,3.38,1.3,Betfair,1.33,1.25,1.57,Novibet,1.25,1.6,1.37,Sportingbet.br,1.31,1.47,1.46,KTO.br,1.46,2.33,Casadeapostas,1.62,2.08,Casadeapostas,1.63,2.05,Betfair,3.6,12.0,23.0,5.5,5.5,7.0,20.0,12.0,4.5,Casadeapostas,1.92,1.79,1xBet.br,2.04,1.66,Casadeapostas,1.94,1.77,Betfair,10.0,Betfair,7.0,Betfair,8.5,Betfair,5.5,Betfair,9.5,Betfair,12.0,Betfair,7.5,Betfair,8.5,Betfair,10.0,Betfair,17.0,Betfair,26.0,Betfair,14.0,Betfair,19.0,Betfair,20.0,Betfair,23.0,1xBet.br,8.5,1.05,1xBet.br,7.28,1.08,SeguroBet,4.15,1.19,SeguroBet,3.4,1.27,Novibet,2.2,1.62,SeguroBet,1.34,3.0,SeguroBet,1.12,5.35,1xBet.br,1.12,6.3,1xBet.br,1.01,11.0,1xBet.br,1.01,11.5,BetEsporte,20.0,9.8,28.0,BetEsporte,9.4,6.2,15.0,Casadeapostas,4.1,4.0,6.4,Sportingbet.br,1.36,4.75,1.62,BetEsporte,1.1,7.6,1.18,BetEsporte,1.02,11.0,1.04,,,,,,,,,,,0.45,0.55,,,,,,,,,,,7.0,8.0,4.0,2.0,3.0,6.0,,,,,,,,,,,,,7.0,6.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.55,,,,,,,,,,,2.0,4.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,2.0,2.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.55,,,,,,,,,,,5.0,4.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
dhfXtekJ,WALES,2026/2027,WALES 1,Cymru Premier,,WALES 1,14/08/,18:45,Round 3,Llandudno,0QWr1oIb,Holywell,p4Axz2IQ,False,3,1,,,,,,"[31, 90, 90]",[44],Betfair,1.62,2.8,7.0,SeguroBet,1.47,3.31,7.2,Betfair,1.2,5.5,8.5,Betfair,1.2,4.0,Betfair,2.1,1.67,Betfair,4.5,1.17,Sportingbet.br,1.11,6.0,1xBet.br,1.62,2.22,Novibet,3.0,1.3,Betfair,1.0,17.0,Betfair,1.08,6.5,Betfair,1.36,2.88,Betfair,2.0,1.73,Betfair,3.3,1.29,Betfair,1.7,2.0,1xBet.br,4.31,1.19,1xBet.br,3.48,1.28,Betfair,1.04,1.1,3.6,SeguroBet,1.08,1.33,2.26,SeguroBet,1.09,1.28,2.38,BrasilBet,1.06,7.0,Goldebet,1.15,4.5,Betano.br,1.17,4.4,Betfair,1.73,15.0,61.0,4.33,9.0,15.0,15.0,18.0,14.0,Goldebet,1.9,1.9,1xBet.br,1.94,1.81,Casadeapostas,1.9,1.81,Betfair,20.0,Betfair,8.0,Betfair,23.0,Betfair,9.0,Betfair,6.5,Betfair,56.0,Betfair,7.0,Betfair,21.0,Betfair,15.0,Betfair,7.5,Betfair,151.0,Betfair,8.0,Betfair,71.0,Betfair,15.0,Betfair,46.0,Jogo de Ouro,3.75,1.22,Goldebet,3.0,1.33,SeguroBet,1.65,2.1,SeguroBet,1.29,3.25,SeguroBet,1.2,4.05,SeguroBet,1.1,5.1,1xBet.br,1.01,11.0,1xBet.br,1.01,11.0,,0.0,0.0,,0.0,0.0,Casadeapostas,5.2,5.4,0.0,BetEsporte,2.65,4.2,35.0,BetEsporte,1.7,4.09,19.0,BetEsporte,1.06,8.6,3.2,BetEsporte,1.01,11.0,1.96,SeguroBet,0.0,0.0,1.44,,,,,,,,,,,0.69,0.31,,,,,,,,,,,18.0,10.0,4.0,3.0,14.0,7.0,,,,,,,,,,,,,12.0,2.0,,,,,,,2.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.37,,,,,,,,,,,7.0,9.0,2.0,3.0,5.0,6.0,,,,,,,,,,,,,3.0,1.0,,,,,,,2.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.25,,,,,,,,,,,11.0,1.0,2.0,0.0,9.0,1.0,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
fo9aN9hT,WALES,2026/2027,WALES 1,Cymru Premier,,WALES 1,02/08/,13:30,Round 1,Connahs Q.,CzgD4yW5,Caernarfon,ncsr4F0I,False,1,2,,,,,,[27],"[58, 71]",Betfair,3.25,2.2,2.88,BR4Bet,2.4,2.45,3.4,Betfair,2.63,3.25,2.3,Betfair,1.3,3.2,Betfair,2.63,1.44,Betfair,6.0,1.1,Novibet,1.18,4.25,BR4Bet,1.95,1.75,BR4Bet,4.0,1.2,Betfair,1.01,11.0,Betfair,1.2,4.0,Betfair,1.73,2.0,Betfair,2.88,1.36,Betfair,5.5,1.11,Betfair,1.53,2.3,Sportingbet.br,4.2,1.19,1xBet.br,2.99,1.36,Betfair,1.5,1.25,1.4,Betano.br,1.36,1.57,1.36,Estrelabet,1.26,1.42,1.47,Jogo de Ouro,1.5,2.4,BR4Bet,1.6,2.2,Casadeapostas,1.61,2.08,Betfair,4.5,13.0,20.0,6.5,5.5,6.0,21.0,12.0,3.75,BR4Bet,1.94,1.85,Casadeapostas,2.02,1.71,1xBet.br,1.95,1.8,Betfair,10.0,Betfair,8.0,Betfair,7.5,Betfair,5.5,Betfair,12.0,Betfair,10.0,Betfair,8.0,Betfair,7.0,Betfair,9.5,Betfair,26.0,Betfair,21.0,Betfair,15.0,Betfair,15.0,Betfair,20.0,Betfair,18.0,1xBet.br,10.5,1.01,1xBet.br,9.7,1.02,SeguroBet,4.9,1.14,SeguroBet,4.3,1.18,SeguroBet,2.55,1.45,Casadeapostas,1.35,2.95,BetEsporte,1.15,4.09,Casadeapostas,1.1,5.8,1xBet.br,1.06,8.36,1xBet.br,1.03,10.4,BetEsporte,21.0,10.0,25.0,BetEsporte,10.0,6.4,13.0,BR4Bet,3.6,3.8,6.5,Casadeapostas,1.32,4.8,1.62,BetEsporte,1.12,7.2,1.17,BetEsporte,1.02,11.0,1.04,,,,,,,,,,,0.55,0.45,,,,,,,,,,,7.0,10.0,2.0,3.0,5.0,7.0,,,,,,,,,,,,,8.0,4.0,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.51,,,,,,,,,,,1.0,5.0,1.0,0.0,0.0,5.0,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.39,,,,,,,,,,,6.0,5.0,1.0,3.0,5.0,2.0,,,,,,,,,,,,,5.0,2.0,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,
OvdPrHK6,WALES,2026/2027,WALES 1,Cymru Premier,,WALES 1,14/08/,18:45,Round 3,Haverfordwest,Qmtn3ZFO,Penybont,zym4viel,False,0,3,,,,,,[],"[31, 45, 90]",Betfair,3.6,2.0,2.88,Brasildasorte,3.4,2.28,2.57,Betfair,3.0,2.88,2.25,Betfair,1.36,2.88,Betfair,3.0,1.33,Betfair,8.0,1.06,Sportingbet.br,1.25,3.6,SeguroBet,2.35,1.53,1xBet.br,5.34,1.1,Betfair,1.03,9.0,Betfair,1.3,3.2,Betfair,2.1,1.65,Betfair,3.8,1.22,Betfair,8.0,1.05,Betfair,1.7,2.0,Sportingbet.br,5.25,1.14,1xBet.br,3.74,1.25,Betfair,1.53,1.33,1.3,1xBet.br,1.28,1.73,1.15,Novibet,1.4,1.55,1.25,Sportingbet.br,2.2,1.58,Brasildasorte,2.1,1.66,Betano.br,2.1,1.65,Betfair,5.0,12.0,21.0,7.0,4.5,5.5,23.0,11.0,3.75,Brasildasorte,1.94,1.85,1xBet.br,2.26,1.6,1xBet.br,2.03,1.74,Betfair,8.0,Betfair,7.5,Betfair,6.0,Betfair,5.0,Betfair,13.0,Betfair,9.5,Betfair,8.5,Betfair,7.0,Betfair,10.0,Betfair,36.0,Betfair,20.0,Betfair,23.0,Betfair,17.0,Betfair,26.0,Betfair,23.0,,0.0,0.0,1xBet.br,11.5,1.01,1xBet.br,6.73,1.1,Betboom.br,5.6,1.1,SeguroBet,3.15,1.31,SeguroBet,1.55,2.3,SeguroBet,1.2,4.05,SeguroBet,1.14,4.9,1xBet.br,1.04,9.08,1xBet.br,1.02,10.0,BetEsporte,30.0,11.0,23.0,Novibet,17.75,8.0,10.75,Novibet,7.4,4.4,4.7,BetEsporte,1.53,4.0,1.32,Novibet,1.15,6.3,1.06,BetEsporte,1.03,10.0,1.01,,,,,,,,,,,0.36,0.64,,,,,,,,,,,3.0,10.0,0.0,8.0,3.0,2.0,,,,,,,,,,,,,1.0,4.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.57,,,,,,,,,,,1.0,6.0,0.0,5.0,1.0,1.0,,,,,,,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.71,,,,,,,,,,,2.0,4.0,0.0,3.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
